ID,y
3612,110.17462
3614,99.48272
3615,94.98048
3617,100.502396
3618,110.989876
3619,111.26967
3620,108.38992
3621,95.774414
3625,104.980255
3626,102.61547
3630,102.83025
3631,106.35541
3632,96.45572
3633,93.333984
3634,109.46976
3637,98.68179
3639,93.97291
3640,108.33801
3641,93.046295
3644,111.6683
3645,98.92532
3646,93.53141
3647,92.112495
3648,110.55458
3653,112.88303
3654,100.14823
3655,109.04263
3659,102.045
3660,97.441475
3662,106.99086
3666,100.679375
3668,99.45515
3671,99.67741
3673,93.93044
3674,105.224495
3675,96.82706
3681,94.098526
3682,113.644585
3686,105.16377
3687,94.43196
3692,79.10259
3695,109.52138
3696,97.55158
3699,108.809654
3705,116.78002
3707,80.43829
3708,95.66334
3709,112.1402
3710,97.28232
3712,96.585625
3715,113.64008
3716,94.81155
3720,103.41199
3722,80.43829
3726,92.15258
3728,98.19856
3729,115.61676
3731,104.25311
3735,109.95906
3736,100.21675
3739,102.50265
3741,111.20837
3743,106.28526
3744,95.87711
3745,114.045334
3746,102.90415
3751,97.70213
3753,95.86538
3760,112.230606
3761,96.762115
3762,108.79138
3763,93.22996
3765,92.89132
3768,109.57092
3769,93.791374
3770,94.45405
3773,111.50848
3774,100.73579
3776,97.242485
3778,95.74855
3779,109.91924
3780,96.67031
3781,101.34501
3782,104.48359
3783,110.50771
3784,102.04014
3786,92.792656
3789,103.15319
3790,98.471436
3793,109.701035
3795,113.01171
3797,95.98863
3798,117.76754
3800,108.6758
3804,100.31972
3810,99.75172
3815,112.9178
3816,100.31972
3818,105.125206
3824,110.18617
3828,102.39634
3830,109.53534
3831,96.2641
3832,78.01357
3834,113.67935
3835,96.48738
3836,108.621315
3838,95.93502
3839,117.12795
3840,110.942215
3845,94.58058
3846,110.18165
3847,96.188705
3849,77.222725
3853,107.073395
3855,106.44721
3856,97.25591
3864,84.026505
3865,98.90373
3866,115.559845
3867,107.06119
3868,108.6758
3869,95.57972
3871,96.52082
3875,109.60047
3876,98.2339
3878,92.28916
3879,111.31106
3881,108.6758
3883,104.31401
3884,95.59974
3886,111.18704
3890,101.42005
3893,108.25549
3897,101.92774
3901,96.13625
3902,105.79587
3913,107.41255
3914,93.844536
3916,93.39954
3917,111.36145
3924,102.4436
3925,94.486336
3928,95.37709
3929,113.266655
3932,94.83224
3933,108.96435
3934,78.77934
3935,93.68901
3936,97.63316
3937,108.54628
3938,90.119865
3939,102.038506
3943,91.3507
3944,110.435905
3945,111.01499
3946,100.85813
3947,108.78289
3948,95.85953
3949,111.036934
3950,95.55916
3951,103.89341
3952,92.82851
3953,99.84684
3961,115.061966
3962,92.69051
3966,97.415405
3967,107.39434
3968,101.75141
3969,111.41574
3970,101.26439
3971,100.685356
3973,98.3194
3974,111.37769
3975,113.90168
3977,94.19166
3979,104.461136
3985,103.79115
3986,108.82401
3988,101.86032
3991,94.01692
3992,105.44329
3993,104.42974
3994,97.929756
3995,113.32623
4005,103.10241
4007,97.66217
4008,108.85297
4009,98.68151
4010,106.7815
4011,79.1627
4012,95.13951
4013,102.35648
4015,102.9346
4016,105.48319
4018,101.71195
4025,95.4167
4026,102.61899
4028,108.77434
4029,97.48046
4031,97.80528
4032,111.48126
4033,97.95561
4034,107.24864
4037,102.91023
4038,104.80228
4039,95.27932
4041,96.16591
4042,104.16681
4043,96.711784
4044,108.96435
4045,93.49379
4046,107.320946
4047,95.16549
4048,101.43502
4049,106.304726
4051,93.18802
4052,112.98632
4058,103.58641
4062,113.20175
4064,106.20488
4067,97.58873
4068,77.59351
4070,102.00666
4072,118.73334
4074,110.299164
4075,95.41528
4076,109.982925
4077,95.78427
4078,104.28247
4080,108.96435
4082,100.52086
4085,92.774284
4086,101.108635
4088,102.61899
4089,98.55472
4092,77.15282
4094,100.35783
4095,110.284256
4096,100.91297
4097,109.7
4102,103.44097
4105,105.93371
4107,110.24324
4111,101.40804
4112,104.47365
4113,93.749435
4114,105.75368
4115,94.664215
4116,109.37475
4117,97.20029
4118,94.61994
4119,108.568634
4120,95.198654
4122,79.38327
4125,93.04823
4126,111.38484
4129,110.34615
4134,107.01335
4137,93.02954
4141,100.58854
4142,99.80282
4144,99.17182
4145,102.4436
4146,104.688225
4150,98.20659
4151,80.759865
4154,97.58873
4156,92.26914
4157,105.45388
4159,105.48319
4160,95.08445
4161,108.85162
4168,95.54914
4171,108.10524
4172,109.50749
4173,97.87757
4175,92.64015
4176,108.96435
4177,99.17182
4178,100.32627
4179,105.56923
4181,104.45323
4183,97.48046
4184,107.87477
4185,92.08421
4186,111.28659
4188,102.98446
4190,112.14583
4192,92.512184
4193,104.76472
4194,110.44453
4195,106.00573
4196,78.27406
4202,97.814064
4203,100.28633
4208,90.03854
4209,111.92041
4210,99.99797
4211,106.53867
4212,116.959885
4214,106.20353
4215,95.69073
4216,103.89357
4217,92.488754
4219,92.99438
4222,108.54628
4224,77.78351
4231,106.3239
4232,97.48046
4234,102.43768
4236,99.17182
4237,104.52879
4240,96.766846
4242,99.29821
4243,92.6923
4247,92.47243
4248,115.5244
4249,100.130646
4254,105.09305
4263,93.094894
4265,116.017784
4267,108.571945
4268,110.72607
4271,108.36978
4272,98.93113
4273,108.04112
4274,95.62846
4276,92.490875
4278,99.51777
4280,95.77451
4281,111.305244
4283,101.4459
4284,110.72998
4285,109.991974
4286,106.42636
4287,97.96887
4288,118.25446
4289,94.55244
4290,87.51725
4293,94.50471
4296,111.42357
4297,93.95803
4299,94.68289
4303,108.31086
4310,101.26083
4312,104.26996
4318,105.28174
4320,105.04877
4322,99.421
4323,113.98178
4325,106.99225
4326,111.28939
4328,110.13175
4330,108.573296
4332,111.95754
4333,99.69705
4335,98.59548
4336,100.544815
4338,104.90999
4341,95.47188
4342,105.47858
4344,103.70069
4347,95.36418
4348,105.6255
4351,106.56611
4352,96.274414
4353,99.040955
4355,104.91735
4356,92.774284
4359,104.30924
4360,99.582954
4361,96.6187
4364,99.74636
4365,103.81603
4368,99.37868
4372,93.39691
4374,91.34111
4376,93.98227
4377,111.94785
4380,94.07288
4383,104.681625
4384,95.002144
4385,98.72534
4389,96.55123
4391,93.39638
4392,106.08991
4393,90.794014
4395,95.38409
4396,110.556694
4398,111.2871
4399,109.49786
4401,90.555534
4406,101.00179
4408,106.0051
4412,105.6255
4415,101.47724
4418,105.81488
4419,91.34111
4420,77.63389
4422,109.81541
4423,91.34111
4425,95.9484
4428,100.298256
4431,109.59696
4434,105.432556
4436,96.81325
4437,110.856285
4439,117.239784
4440,98.51412
4441,111.233475
4444,99.947044
4445,106.47459
4446,93.75762
4447,111.0403
4452,108.880455
4456,106.831154
4457,93.143135
4458,98.890686
4460,92.774284
4461,117.0
4462,96.79161
4465,103.6477
4466,103.36669
4468,98.25927
4469,107.7614
4472,107.796585
4475,93.70775
4478,95.952286
4479,115.19621
4480,94.52294
4483,79.550865
4484,94.9009
4485,108.014694
4486,101.26439
4488,100.63905
4489,111.87776
4490,95.92977
4491,98.82813
4492,93.617775
4493,106.18126
4494,96.1624
4495,99.79835
4498,77.48698
4499,92.2231
4500,103.4358
4503,106.32789
4505,103.324196
4506,96.67656
4507,93.82708
4508,105.28174
4510,110.192345
4511,91.3329
4513,102.51045
4516,81.041916
4519,93.10543
4521,105.38856
4531,92.01543
4532,77.37984
4533,105.39456
4534,104.827995
4536,105.28174
4537,93.143135
4539,95.28735
4542,104.012245
4545,93.3193
4549,90.970085
4551,98.59103
4554,101.81125
4556,106.71867
4559,111.81109
4561,111.93671
4562,108.77876
4566,111.557976
4569,93.59488
4570,110.556694
4573,93.89825
4574,101.79654
4575,98.183815
4577,92.62641
4578,109.86771
4580,99.40108
4582,99.611305
4583,109.81541
4585,95.037315
4587,105.28174
4595,92.38027
4596,105.60875
4601,100.47892
4602,110.11565
4603,93.449234
4605,101.795616
4606,96.846115
4607,110.5757
4608,94.621796
4610,95.48397
4613,108.446075
4617,95.68963
4618,111.08054
4619,91.687874
4620,95.52839
4622,96.84725
4625,92.774284
4626,105.28174
4627,95.82474
4629,83.08313
4631,90.20182
4633,105.28174
4634,111.29325
4635,95.04791
4639,97.99659
4640,106.02684
4642,105.22242
4644,98.67391
4646,105.28174
4647,99.62354
4648,79.83378
4649,93.10705
4650,110.35517
4655,90.970085
4660,94.78814
4661,112.48237
4662,91.56594
4663,112.79199
4665,97.12998
4666,111.36014
4667,104.97427
4668,93.40104
4670,94.32361
4671,102.74014
4672,100.41533
4673,105.85632
4675,108.554436
4676,96.02941
4677,110.67049
4680,97.08858
4682,96.252
4683,107.7407
4685,105.6255
4686,93.338165
4688,109.96242
4690,103.12697
4692,109.35348
4693,93.564964
4697,91.01962
4700,106.24656
4702,108.90147
4707,117.432594
4708,92.50808
4710,82.98256
4716,104.20349
4717,96.43194
4718,94.73378
4720,95.72752
4721,79.696175
4723,97.92407
4726,110.86076
4727,91.50877
4729,96.373146
4731,97.53009
4732,106.37109
4735,104.80842
4736,106.37434
4737,93.51104
4738,108.54355
4739,112.24308
4744,106.66332
4747,95.15236
4749,108.637085
4750,92.50808
4752,110.435905
4755,101.46043
4756,106.53889
4757,111.882034
4758,94.61434
4759,105.82756
4763,97.15507
4764,107.40011
4765,94.83791
4766,94.10004
4767,100.05409
4769,111.3782
4770,95.66591
4771,79.57561
4772,104.70784
4774,110.44453
4776,102.51417
4777,107.69773
4778,102.20075
4780,95.81352
4784,96.17992
4786,103.3625
4787,77.63389
4788,96.25938
4789,110.435905
4791,105.34999
4792,95.03165
4795,109.18009
4796,90.049194
4803,92.35289
4805,92.36993
4807,94.41944
4809,98.17231
4816,92.677414
4817,83.38592
4818,90.051575
4820,93.87827
4821,105.35717
4823,110.32347
4824,97.91938
4825,113.3082
4829,95.06646
4830,97.814064
4831,109.590454
4833,104.78638
4836,92.35674
4837,109.96242
4838,93.26595
4840,97.05827
4841,80.35423
4842,90.26423
4843,108.54954
4844,93.96239
4849,108.16851
4851,99.086845
4852,94.562325
4858,93.64082
4860,97.814064
4863,111.17729
4864,96.76056
4865,110.522736
4867,96.80693
4868,96.73892
4869,110.28543
4873,92.33407
4875,102.87684
4876,109.8791
4877,98.57969
4878,110.11025
4880,77.16875
4886,112.92976
4888,107.48104
4889,92.71239
4890,108.688484
4893,96.364525
4895,96.03283
4896,102.61465
4899,93.95132
4901,100.257385
4902,110.37543
4903,96.018326
4904,110.435905
4910,93.30814
4912,92.14984
4915,97.1484
4916,107.01207
4917,100.6704
4920,104.70784
4927,105.53565
4928,95.555595
4931,107.28432
4934,93.09145
4936,95.373825
4939,109.12972
4942,110.62017
4943,97.95802
4944,106.47318
4945,97.33316
4947,108.051216
4948,91.09151
4951,93.81677
4952,110.435905
4953,93.65618
4956,96.018326
4957,117.87486
4958,101.93324
4960,96.0475
4968,94.7537
4969,104.10952
4971,108.15323
4973,110.71097
4975,111.56751
4976,95.95465
4978,94.85578
4979,98.52494
4982,97.30719
4983,101.82755
4984,99.06715
4985,117.49039
4986,102.74926
4987,114.51402
4988,99.44261
4994,97.39439
4995,93.60772
5002,81.06894
5004,94.33862
5005,103.867584
5006,99.08286
5007,108.47572
5009,110.47462
5011,110.71097
5014,105.27343
5015,105.09537
5018,98.61376
5019,112.14533
5020,93.6632
5021,104.24098
5022,92.9525
5023,99.80584
5025,97.756035
5032,104.11538
5034,90.7618
5036,92.87902
5038,94.63454
5039,110.92731
5046,99.043015
5049,112.14533
5051,92.08778
5052,93.33239
5053,110.44453
5054,96.44133
5055,92.80682
5057,93.13149
5059,94.17571
5062,99.72141
5063,112.263214
5065,112.194214
5069,94.818855
5071,98.36097
5074,108.371956
5075,93.08264
5076,93.43776
5077,77.59351
5079,107.00492
5080,96.5716
5081,110.08336
5083,104.099014
5088,108.33557
5089,93.76341
5093,100.442696
5094,104.03352
5095,95.02477
5099,105.97982
5101,111.4011
5103,104.29564
5104,94.5199
5105,104.06575
5107,93.84178
5108,105.515854
5109,94.68831
5111,97.971535
5112,110.44378
5113,98.92478
5114,103.46316
5115,95.06192
5118,92.97289
5122,96.44133
5123,80.720085
5125,93.94743
5127,106.91974
5128,98.47766
5129,114.7556
5132,99.08286
5134,110.53105
5135,95.56178
5137,109.06825
5142,94.60154
5143,101.88514
5144,93.50663
5148,94.54996
5149,92.83583
5150,102.4436
5154,77.63389
5155,97.00746
5159,93.13166
5164,95.1582
5165,116.38016
5166,91.15865
5167,106.05495
5169,109.45152
5171,90.44762
5172,110.496315
5176,96.574875
5184,104.64556
5185,106.49162
5186,103.39957
5188,102.99197
5189,105.55662
5190,97.228584
5191,116.38016
5193,110.34615
5196,93.31086
5199,80.74543
5200,108.598694
5203,96.94143
5204,112.36813
5205,98.280785
5207,96.96546
5208,99.13423
5212,97.52736
5214,96.0132
5218,97.53584
5220,99.85908
5222,92.93041
5224,95.302864
5225,104.70784
5227,110.65694
5229,106.527115
5232,93.289474
5233,119.834236
5234,103.448845
5237,110.308655
5239,110.51324
5240,93.77878
5241,114.490974
5244,93.715225
5248,109.636536
5251,91.31688
5253,92.554276
5255,97.34005
5256,96.4392
5257,92.381195
5259,97.845314
5260,107.88185
5266,93.460495
5268,97.27952
5275,110.08336
5276,103.00799
5277,95.731026
5279,95.38688
5280,107.45083
5281,92.07723
5283,104.2661
5284,79.856575
5285,93.56014
5286,102.83402
5287,97.805916
5289,90.49311
5290,110.34615
5292,109.74147
5293,98.84231
5294,103.822205
5297,93.383804
5299,98.73792
5302,93.56669
5305,79.57812
5306,95.36102
5308,101.843735
5309,95.847206
5310,118.43837
5312,110.18744
5316,107.31862
5317,97.50356
5319,80.777084
5320,97.60316
5323,97.28884
5329,99.99517
5331,109.51798
5334,106.57995
5336,110.7182
5338,104.070564
5341,105.65316
5345,95.74677
5348,97.73568
5349,112.655556
5355,110.52455
5356,96.92236
5360,109.17058
5362,105.38694
5364,105.262085
5366,105.997986
5367,96.638016
5368,93.16805
5370,96.59322
5371,77.63389
5373,105.95409
5375,110.308655
5376,96.31816
5378,105.321884
5379,101.71079
5383,95.37499
5384,100.87346
5389,113.155075
5391,78.41907
5393,111.3224
5395,110.193794
5397,109.19441
5398,96.04417
5399,114.44781
5401,118.68942
5402,96.89178
5403,113.92184
5404,95.596794
5407,78.27406
5408,93.258
5413,111.044945
5414,99.52588
5417,97.17155
5418,109.74147
5420,108.340744
5421,94.16895
5424,95.844086
5425,112.36813
5426,101.872116
5429,112.01076
5431,95.51518
5437,104.345215
5440,92.398705
5444,108.42132
5446,105.424835
5447,102.99367
5451,96.95732
5452,106.34003
5455,103.448845
5456,96.180176
5458,91.96955
5459,100.398544
5460,94.594894
5462,96.95
5463,107.4348
5464,91.3013
5465,110.72303
5466,98.59299
5467,104.404366
5468,106.22644
5469,111.93825
5472,94.381035
5474,94.77406
5475,93.64157
5476,96.28372
5479,106.80625
5480,112.98632
5482,106.891045
5485,92.07707
5486,118.68942
5488,79.14514
5495,106.527115
5496,100.70464
5497,112.24757
5499,110.261665
5503,92.21084
5504,94.09194
5507,97.87757
5509,104.77837
5511,94.31912
5512,109.60493
5516,110.780624
5517,95.241714
5518,103.95506
5521,94.45621
5522,107.93651
5527,102.37719
5528,97.15202
5529,105.55662
5532,103.8917
5533,105.81873
5535,105.32204
5536,101.31359
5540,94.201744
5547,93.26195
5548,111.422775
5550,77.25898
5551,95.4339
5554,109.93625
5555,96.88939
5559,109.7455
5560,90.68463
5561,110.20153
5562,97.3264
5563,110.313034
5565,82.72169
5566,100.6621
5567,103.49791
5568,94.909164
5572,97.27479
5574,95.26864
5576,99.469765
5579,111.8578
5580,84.86315
5581,90.97985
5583,95.83483
5584,109.89998
5586,110.573135
5587,94.68963
5589,103.44496
5591,106.35576
5592,96.88022
5593,106.48851
5594,96.53061
5595,85.851456
5596,109.96242
5597,104.213356
5598,116.31488
5599,97.33316
5602,114.220314
5603,96.53061
5605,94.61355
5607,93.95998
5608,95.138145
5609,95.73549
5610,94.59487
5612,95.3068
5613,105.55662
5614,95.955734
5616,94.58865
5621,94.92259
5623,97.996414
5628,113.550446
5629,96.36204
5631,112.80519
5633,99.89302
5638,102.75722
5639,94.58823
5640,100.55295
5645,97.82425
5646,79.9982
5649,95.27028
5653,103.44658
5655,115.3011
5656,94.442444
5658,94.9323
5662,117.18953
5663,92.01281
5667,93.40284
5670,97.33316
5671,102.6987
5672,95.328865
5673,104.02588
5674,92.27967
5675,103.81343
5676,93.841125
5679,112.98632
5683,108.80708
5687,96.25696
5688,77.00782
5690,100.260284
5691,113.98394
5692,97.36614
5693,108.062645
5694,94.22943
5697,108.85756
5698,92.512405
5699,111.37769
5704,96.49083
5707,112.98632
5709,96.75224
5710,92.40166
5714,94.216385
5718,94.062485
5721,95.21106
5723,95.046555
5724,112.22746
5725,92.50808
5726,103.379555
5729,99.38065
5730,103.99105
5731,96.97705
5733,77.348816
5736,92.946175
5741,110.648155
5745,110.78424
5747,94.61903
5748,113.83076
5750,112.55673
5751,106.610664
5752,96.05769
5754,95.149956
5755,94.9389
5757,101.69521
5758,115.87354
5760,108.38647
5762,104.46785
5766,107.70117
5768,97.34252
5769,118.809425
5770,99.708
5771,110.945015
5772,92.30027
5773,102.45237
5774,95.73808
5776,94.23097
5777,111.37769
5778,93.9379
5780,110.92731
5782,92.53048
5783,77.82481
5784,97.78633
5786,95.93916
5788,94.00088
5789,99.147964
5790,94.83842
5791,106.41813
5793,101.32083
5794,97.23849
5796,117.73017
5797,95.12683
5801,97.91506
5803,96.25696
5804,104.23875
5805,95.27261
5806,77.02375
5808,109.16845
5813,94.64099
5815,97.234116
5816,106.43061
5822,97.85986
5823,111.31305
5825,107.14991
5827,109.61772
5829,102.9556
5830,97.93381
5831,96.252075
5832,97.26774
5833,109.16845
5837,114.459755
5838,92.00938
5839,95.89322
5842,100.55295
5844,108.711945
5845,94.06737
5846,107.05911
5848,76.91789
5850,108.32513
5851,92.8074
5853,97.34252
5854,105.60708
5858,100.55295
5860,112.851456
5864,103.736275
5866,96.58224
5867,112.98632
5868,95.494774
5869,112.43922
5870,93.152245
5871,108.96959
5874,115.23044
5876,110.64349
5877,90.14322
5878,95.25656
5879,112.13369
5880,100.33827
5884,92.223076
5886,111.0969
5890,99.88336
5896,97.01815
5897,104.64531
5898,97.34252
5901,105.25202
5903,110.44453
5906,94.59487
5908,112.98632
5909,92.2645
5910,105.55662
5911,92.20531
5912,105.25044
5914,115.23044
5919,110.71097
5924,96.51835
5926,94.928795
5929,104.306885
5930,99.905205
5932,92.27939
5933,111.21669
5934,93.269
5935,110.17649
5936,93.90368
5937,110.234634
5938,95.9259
5939,105.76838
5942,100.741714
5943,92.59465
5944,100.41887
5946,111.036934
5951,93.90499
5953,103.26541
5954,95.01448
5957,105.76628
5961,100.80649
5962,102.35648
5964,78.87777
5965,98.25815
5968,114.26103
5969,95.145836
5974,94.13404
5975,95.387054
5978,80.20923
5981,103.95506
5982,94.51447
5983,100.689644
5989,105.84904
5991,92.905266
5992,98.45753
5995,99.8937
5996,105.53126
5997,110.96339
5998,95.71314
5999,75.98812
6001,110.394844
6002,94.46521
6003,97.908424
6004,95.01448
6006,106.06081
6007,94.267876
6011,99.11443
6012,110.22566
6014,92.20531
6015,105.05652
6016,94.443085
6017,111.789154
6018,97.34252
6024,93.82948
6025,103.93953
6026,112.26409
6028,108.01401
6029,77.16302
6030,99.14381
6036,114.26103
6040,95.27261
6041,110.426315
6042,93.56905
6044,97.36332
6045,106.41813
6047,103.95335
6048,102.787994
6049,95.42454
6051,116.31488
6052,98.52683
6053,90.051575
6054,109.15348
6058,97.85559
6059,98.157074
6062,97.32414
6063,117.73017
6064,106.6413
6065,95.27261
6067,101.3783
6068,110.53469
6070,105.0305
6071,108.665504
6072,111.0969
6080,111.0969
6081,93.57558
6084,104.13367
6087,93.23108
6089,103.71536
6092,111.0969
6094,94.3246
6095,109.96242
6097,110.956184
6100,100.40197
6104,110.22153
6105,96.01881
6106,102.38488
6107,81.19767
6108,95.4489
6109,111.0969
6110,93.80616
6114,111.0969
6116,94.001854
6117,97.53514
6118,93.67156
6123,78.843834
6125,110.44453
6128,102.71294
6130,103.766716
6132,105.566635
6137,79.08247
6139,111.492805
6140,96.107056
6141,110.37545
6142,105.90392
6144,103.23622
6145,94.665276
6146,97.56441
6149,92.417816
6156,93.839386
6159,111.84604
6160,96.107056
6162,104.38202
6164,101.213135
6165,92.75355
6168,78.1656
6169,109.16845
6170,98.203064
6171,105.64469
6172,92.21799
6173,107.87089
6176,99.38065
6177,92.67213
6178,95.53294
6180,96.40976
6181,106.284805
6182,96.04233
6185,94.292984
6186,110.70737
6188,107.28301
6189,96.67171
6192,104.13367
6193,92.924446
6194,106.41813
6195,98.64645
6196,118.74709
6197,93.087906
6201,109.88602
6202,94.39812
6203,94.467995
6204,95.58082
6207,116.88751
6209,96.855644
6210,95.84291
6211,111.32755
6213,111.77891
6216,92.45838
6217,92.32038
6219,95.3068
6222,77.02375
6223,111.03938
6235,97.891624
6240,98.478226
6242,93.399
6247,92.27967
6251,111.22326
6254,115.754616
6255,92.53744
6260,104.40197
6261,93.62209
6262,100.28342
6264,114.953575
6269,109.57636
6271,101.18317
6275,110.55192
6276,93.16327
6278,105.43311
6279,111.350044
6281,113.63222
6284,91.98082
6286,96.900406
6287,77.60536
6288,94.11035
6292,98.20631
6293,95.2866
6295,97.237785
6298,105.31024
6300,107.884865
6304,106.5381
6308,105.44902
6310,94.511345
6312,111.0969
6320,96.97705
6324,92.88811
6325,108.65687
6330,102.42688
6336,109.15889
6340,103.6875
6341,97.891624
6342,104.06182
6344,97.838234
6345,106.35462
6347,111.422775
6348,96.02207
6349,105.31024
6351,77.48889
6353,108.20466
6354,95.08679
6357,92.64547
6358,100.21964
6360,102.52153
6363,113.550446
6364,91.32126
6368,110.28089
6370,95.135185
6371,95.614685
6377,101.95853
6379,95.62082
6381,93.318825
6382,77.48889
6383,111.32543
6388,110.27771
6390,107.22219
6392,102.9556
6393,100.599144
6395,90.922295
6398,105.585686
6401,77.02375
6402,95.079155
6403,109.20829
6405,96.86539
6406,90.813965
6407,111.482445
6409,105.4822
6411,92.50905
6413,95.012276
6416,97.33326
6417,104.41927
6418,92.97889
6419,118.966125
6420,106.6212
6426,104.36216
6429,97.370766
6430,94.21589
6431,109.20829
6432,96.711945
6434,100.20929
6437,112.63486
6438,93.46123
6439,103.87847
6440,93.0492
6441,94.465996
6442,109.131035
6443,97.09326
6445,94.60739
6448,113.09107
6450,105.29734
6453,97.38345
6455,102.477486
6457,96.18778
6458,99.29074
6461,96.867584
6464,111.21287
6467,96.04142
6469,102.810135
6470,80.14866
6471,98.13142
6473,107.20848
6474,93.4453
6479,95.46103
6481,99.87051
6484,110.40675
6495,90.3589
6496,106.56518
6505,105.993324
6506,91.06559
6508,98.83897
6509,94.47069
6510,107.099075
6512,106.189896
6513,96.17444
6514,108.60307
6515,91.62222
6519,94.70856
6521,98.726494
6523,77.61185
6525,104.2922
6526,97.267876
6528,93.29477
6529,99.41599
6531,110.38542
6533,102.41008
6534,93.43736
6535,111.091385
6536,93.23883
6537,114.15098
6540,92.41289
6541,111.32543
6547,104.75078
6548,100.94457
6551,110.20153
6553,105.63418
6555,104.13367
6556,97.300026
6561,77.68488
6564,94.25258
6565,111.091385
6568,97.53507
6569,109.131035
6573,102.365685
6574,97.73729
6577,112.46027
6579,113.550446
6581,95.61023
6582,109.78292
6585,104.248795
6586,94.163284
6589,107.36948
6590,76.490166
6593,101.77731
6594,110.9705
6595,90.368965
6599,94.43901
6600,94.92871
6601,111.47075
6602,91.39471
6603,113.09107
6604,97.036156
6607,107.76082
6608,111.17414
6609,93.57756
6611,95.042885
6613,109.131035
6614,97.00091
6616,101.355804
6617,109.131035
6618,94.69809
6619,102.94422
6621,104.13367
6627,102.753845
6629,111.492744
6631,76.91789
6634,94.516075
6636,95.78443
6638,97.53507
6639,109.131035
6641,111.4178
6642,99.97289
6651,116.08869
6654,77.70697
6657,95.70614
6663,95.12761
6665,102.241486
6666,96.87955
6668,94.3246
6669,104.13367
6670,99.1433
6671,101.20147
6673,96.892525
6675,95.636185
6676,77.48889
6677,93.80898
6679,95.557884
6680,108.3805
6681,107.099075
6685,106.627045
6688,94.7607
6689,89.67079
6690,96.28927
6692,109.131035
6693,92.82974
6694,95.217
6698,119.28192
6699,93.576485
6700,107.72398
6701,96.18778
6702,114.23098
6704,89.67079
6707,105.98048
6712,110.22964
6713,91.64148
6715,107.70164
6721,105.34809
6722,95.3068
6723,109.830086
6724,92.921616
6725,118.57092
6731,109.52415
6735,89.44253
6736,104.919716
6737,107.186646
6738,98.44939
6739,100.58315
6741,101.90829
6743,98.97165
6745,94.3246
6747,108.69627
6749,92.222565
6750,108.09441
6751,114.30495
6752,106.317924
6753,109.131035
6755,107.29289
6756,92.7557
6757,103.083374
6759,111.16142
6761,92.509384
6763,98.13142
6764,118.809425
6765,102.55203
6766,111.3736
6768,106.06081
6771,89.67079
6773,93.59043
6774,99.80196
6778,108.50181
6779,96.78702
6781,96.78466
6784,107.06389
6786,101.29517
6787,96.1465
6790,99.00259
6793,103.50456
6795,109.131035
6798,110.409775
6806,95.82019
6807,95.91763
6810,94.35512
6815,102.674034
6816,91.59362
6817,97.69578
6818,92.65698
6819,103.95335
6820,97.33636
6822,94.05295
6823,116.31488
6824,109.071106
6825,94.9291
6828,77.28362
6829,115.457375
6831,103.089516
6832,93.464836
6833,112.6558
6834,95.92889
6836,105.24736
6837,110.71097
6838,93.94421
6840,100.00527
6843,92.65181
6845,91.97675
6846,96.158005
6847,110.95993
6851,101.560905
6852,97.52822
6853,102.325455
6858,104.98655
6861,110.462456
6863,111.47075
6864,78.27406
6865,96.81823
6866,110.308655
6867,102.34602
6868,102.09805
6869,93.43226
6870,109.071106
6874,101.664024
6875,95.50797
6877,106.06081
6878,98.664085
6880,93.77771
6883,104.56452
6884,94.35267
6886,94.39953
6890,99.29023
6893,104.44844
6894,90.80587
6899,106.06081
6900,93.91156
6904,92.5595
6905,108.199
6906,94.626526
6910,94.70137
6912,102.69196
6913,113.001114
6920,93.05641
6922,96.87618
6923,109.131035
6926,95.785355
6927,103.49591
6928,92.205444
6931,116.53913
6933,91.85919
6936,91.24228
6937,110.08336
6939,94.15657
6941,102.001625
6942,104.684
6943,91.19105
6944,102.521454
6945,91.212906
6946,104.799324
6947,117.73017
6949,109.13616
6951,107.29024
6953,103.289566
6954,93.10279
6955,105.66202
6963,110.393616
6964,94.71672
6966,100.40246
6968,93.3717
6970,106.284805
6972,108.69821
6976,106.73372
6978,110.308655
6981,95.47853
6985,109.25096
6986,94.93256
6987,109.71362
6989,101.10873
6991,116.31488
6993,112.32588
6994,96.28713
6995,107.78923
6996,92.442314
6997,112.152084
6998,80.37316
7001,108.19824
7003,109.94344
7006,90.5532
7008,91.284
7010,90.464554
7011,97.761894
7012,93.39907
7013,93.85789
7014,108.750465
7017,101.39907
7018,93.34948
7019,91.9542
7023,92.22244
7024,101.960884
7025,93.18463
7026,109.06605
7027,91.70401
7028,114.291405
7030,109.131035
7031,99.20181
7033,105.001595
7036,94.61785
7037,94.9398
7039,93.78545
7044,94.34523
7045,110.71097
7046,105.660706
7049,93.81135
7050,91.77325
7051,106.284805
7054,108.83276
7055,93.92524
7057,91.96876
7060,106.06081
7061,97.34252
7063,93.28145
7064,110.39364
7067,93.77771
7071,100.10077
7074,105.897896
7075,92.60158
7078,110.71097
7079,89.82152
7080,102.04446
7081,97.42717
7082,110.44453
7083,95.60296
7085,91.76801
7092,103.8887
7094,90.96504
7100,92.285194
7101,103.69596
7102,110.308655
7104,110.68252
7105,97.34252
7106,97.10048
7107,100.09275
7108,77.00782
7109,93.34064
7110,110.08336
7112,94.81755
7113,106.89016
7114,104.592766
7116,110.435905
7117,101.65294
7118,98.68473
7120,92.88159
7121,102.78131
